30776  7.5
30777  8.0
30778  5.0
90002  5.5
90003  5.5
90004  5.0
90005  3.0
90006  5.0
90007  6.0
90008  3.0
90009  5.0
90013  3.0
90016  3.0
90017  5.0
90020  6.0
90022  5.0
90023  3.5
90024  4.0
90025  5.0
90026  5.0
90027  4.0
90028  5.0
90029  5.0
90030  3.0
90031  3.0
90032  5.0
90033  5.0
90034  3.5
90035  4.0
90036  4.0
90037  4.0
90038  4.0
90039  4.0
90040  4.0
90041  4.0
90042  4.5
90043  5.5
90044  6.0
90045  3.5
90046  4.0
90047  5.0
90048  3.5
90049  3.5
90050  5.0
90051  3.5
90052  5.5
90053  5.0
90054  3.5
90055  3.5
90056  3.5
90057  5.0
90058  4.0
90059  4.5
90060  5.0
90061  4.0
90062  5.0
90063  5.0
90065  5.0
90066  5.0
90067  5.0
90068  5.5
90069  5.5
90070  4.0
90072  5.0
90073  5.0
91090  5.0
96001  5.0
96002  5.0
96003  5.0
96004  5.0
96005  5.0
96006  5.0
96007  5.0
96008  5.0
96009  5.0
96010  5.0
96011  5.0
96012  5.0
96013  5.0
96014  5.0
96015  5.0
96016  5.0
96017  5.0
96018  5.0
96019  5.0
96020  5.0
96021  5.0
96022  5.0
96023  5.0
96024  5.0
96025  5.0
96026  5.0
96027  5.0
96028  5.0
96029  5.0
96030  5.0
96031  5.0
96032  5.0
96033  5.0
96034  5.0
96035  5.0
96036  5.0
96037  5.0
96038  5.0
96039  5.0
96040  5.0
96041  5.0
96042  5.0
96043  5.0
96044  5.0
96045  5.0
96046  5.0
96047  5.0
96048  5.0
96049  5.0
96050  5.0
96051  5.0
96052  5.0
96053  5.0
96054  5.0
96055  5.0
96056  5.0
96057  5.0
96058  5.0
96059  5.0
96060  5.0
96061  5.0
96062  5.0
96063  5.0
96064  5.0
96065  5.0
96066  5.0
96067  5.0
96068  5.0
96069  5.0
96070  5.0
96071  5.0
96072  5.0
96073  5.0
96074  5.0
96075  5.0
96076  5.0
96077  5.0
96078  5.0
96079  5.0
96080  5.0
96081  5.0
96082  5.0
96083  5.0
96084  5.0
96085  5.0
96086  5.0
96087  5.0
96088  5.0
96089  5.0
96090  5.0
96091  5.0
96092  5.0
96093  5.0
96094  5.0
96095  5.0
96096  5.0
96097  5.0
96098  5.0
96099  5.0
96100  5.0
96101  5.0
96102  5.0
96103  5.0
96104  5.0
96105  5.0
96106  5.0
96107  5.0
96108  5.0
96109  5.0
96110  5.0
96111  5.0
96112  5.0
96113  5.0
96114  5.0
96115  5.0
96116  5.0
96117  5.0
96118  5.0
96119  5.0
96120  5.0
96121  5.0
96122  5.0
96123  5.0
96124  5.0
96125  5.0
96126  5.0
96127  5.0
96128  5.0
96129  5.0
96130  5.0
96131  5.0
96132  5.0
96133  5.0
96134  5.0
96135  5.0
96136  5.0
96137  5.0
96138  5.0
96139  5.0
99999  5.0
